grid_id,total_species,type1_freq,type2_freq,type3_freq,type4_freq,type5_freq,type6_freq,lat_range,lon_range
4637,3,0.666666666666667,0.333333333333333,0,0,0,0,31.15 - 31.92,107.71 - 108.61
4638,2,0.5,0,0,0,0.5,0,31.15 - 31.92,108.61 - 109.51
4639,18,0.333333333333333,0.277777777777778,0,0.111111111111111,0.277777777777778,0,31.15 - 31.92,109.51 - 110.41
4640,18,0.277777777777778,0.277777777777778,0,0.166666666666667,0.222222222222222,0.0555555555555556,31.15 - 31.92,110.41 - 111.31
4643,3,0,0.666666666666667,0,0.333333333333333,0,0,31.15 - 31.92,113.1 - 114
4644,1,1,0,0,0,0,0,31.15 - 31.92,114 - 114.9
4645,7,0.428571428571429,0,0,0,0.428571428571429,0.142857142857143,31.15 - 31.92,114.9 - 115.8
4646,10,0.3,0,0,0,0.6,0.1,31.15 - 31.92,115.8 - 116.7
4647,4,0.25,0,0,0,0.5,0.25,31.15 - 31.92,116.7 - 117.59
4648,1,0,0,0,0,1,0,31.15 - 31.92,117.59 - 118.49
4649,3,0,0,0,0,1,0,31.15 - 31.92,118.49 - 119.39
4650,3,0.333333333333333,0,0,0,0.666666666666667,0,31.15 - 31.92,119.39 - 120.29
4651,2,0,0,0,0,0.5,0.5,31.15 - 31.92,120.29 - 121.19
4819,1,0,0,1,0,0,0,31.92 - 32.68,-0.9
4995,1,1,0,0,0,0,0,31.92 - 32.68,76.27 - 77.17
4996,1,0,1,0,0,0,0,31.92 - 32.68,77.17 - 78.07
5012,1,0,0,0,1,0,0,31.92 - 32.68,91.54 - 92.44
5017,3,0,0,0,1,0,0,31.92 - 32.68,96.03 - 96.93
5018,3,0,0,0,1,0,0,31.92 - 32.68,96.93 - 97.83
5020,1,0,0,0,1,0,0,31.92 - 32.68,98.73 - 99.63
5021,2,0,0,0,1,0,0,31.92 - 32.68,99.63 - 100.53
5022,5,0.2,0.2,0,0.4,0,0.2,31.92 - 32.68,100.53 - 101.42
5024,8,0.375,0.25,0,0.25,0.125,0,31.92 - 32.68,102.32 - 103.22
5025,10,0.2,0.2,0,0.4,0.2,0,31.92 - 32.68,103.22 - 104.12
5026,15,0.2,0.466666666666667,0,0.266666666666667,0.0666666666666667,0,31.92 - 32.68,104.12 - 105.02
5027,7,0.428571428571429,0.285714285714286,0,0.142857142857143,0.142857142857143,0,31.92 - 32.68,105.02 - 105.92
5028,3,0.666666666666667,0,0,0,0.333333333333333,0,31.92 - 32.68,105.92 - 106.81
5029,4,0.5,0.25,0,0,0.25,0,31.92 - 32.68,106.81 - 107.71
5030,13,0.230769230769231,0.307692307692308,0,0.153846153846154,0.307692307692308,0,31.92 - 32.68,107.71 - 108.61
5031,20,0.3,0.25,0,0.2,0.25,0,31.92 - 32.68,108.61 - 109.51
5032,7,0.428571428571429,0.285714285714286,0,0,0.285714285714286,0,31.92 - 32.68,109.51 - 110.41
5033,4,0.25,0,0,0,0.75,0,31.92 - 32.68,110.41 - 111.31
5034,10,0.3,0.2,0,0.2,0.3,0,31.92 - 32.68,111.31 - 112.2
5036,5,0,0.4,0,0,0.6,0,31.92 - 32.68,113.1 - 114
5040,1,0,0,0,0,0,1,31.92 - 32.68,116.7 - 117.59
5041,2,0,0,0,0,1,0,31.92 - 32.68,117.59 - 118.49
5042,2,0,0,0,0,0.5,0.5,31.92 - 32.68,118.49 - 119.39
5043,2,0,0,0,0,1,0,31.92 - 32.68,119.39 - 120.29
5045,1,0,0,0,0,1,0,31.92 - 32.68,121.19 - 122.09
5055,3,0.333333333333333,0,0,0,0.666666666666667,0,31.92 - 32.68,130.17 - 131.07
5056,2,0.5,0,0,0,0.5,0,31.92 - 32.68,131.07 - 131.97
5211,1,0,0,1,0,0,0,32.68 - 33.43,-0.9
5409,1,0,0,0,1,0,0,32.68 - 33.43,95.14 - 96.03
5411,3,0,0,0,1,0,0,32.68 - 33.43,96.93 - 97.83
5412,3,0,0.333333333333333,0,0.666666666666667,0,0,32.68 - 33.43,97.83 - 98.73
5415,4,0.25,0,0,0.75,0,0,32.68 - 33.43,100.53 - 101.42
5416,6,0.333333333333333,0.166666666666667,0,0.5,0,0,32.68 - 33.43,101.42 - 102.32
5417,6,0.166666666666667,0.166666666666667,0,0.666666666666667,0,0,32.68 - 33.43,102.32 - 103.22
5418,4,0.5,0,0,0.5,0,0,32.68 - 33.43,103.22 - 104.12
5419,21,0.19047619047619,0.285714285714286,0.0476190476190476,0.285714285714286,0.19047619047619,0,32.68 - 33.43,104.12 - 105.02
5420,15,0.2,0.266666666666667,0.0666666666666667,0.266666666666667,0.2,0,32.68 - 33.43,105.02 - 105.92
5421,10,0.3,0.2,0,0.1,0.4,0,32.68 - 33.43,105.92 - 106.81
5422,9,0.333333333333333,0.222222222222222,0,0.222222222222222,0.222222222222222,0,32.68 - 33.43,106.81 - 107.71
5423,17,0.294117647058824,0.294117647058824,0.0588235294117647,0.176470588235294,0.176470588235294,0,32.68 - 33.43,107.71 - 108.61
5424,15,0.266666666666667,0.2,0,0.2,0.333333333333333,0,32.68 - 33.43,108.61 - 109.51
5425,1,1,0,0,0,0,0,32.68 - 33.43,109.51 - 110.41
5426,5,0.4,0,0,0.2,0.4,0,32.68 - 33.43,110.41 - 111.31
5427,11,0.181818181818182,0.181818181818182,0,0.0909090909090909,0.454545454545455,0.0909090909090909,32.68 - 33.43,111.31 - 112.2
5428,2,1,0,0,0,0,0,32.68 - 33.43,112.2 - 113.1
5430,1,1,0,0,0,0,0,32.68 - 33.43,114 - 114.9
5443,1,0,1,0,0,0,0,32.68 - 33.43,125.68 - 126.58
5448,2,0.5,0.5,0,0,0,0,32.68 - 33.43,130.17 - 131.07
5449,2,0.5,0,0,0,0.5,0,32.68 - 33.43,131.07 - 131.97
5450,1,0,0,0,0,0,1,32.68 - 33.43,131.97 - 132.87
5451,3,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,32.68 - 33.43,132.87 - 133.76
5565,1,0,0,1,0,0,0,33.43 - 34.18,-0.89
5566,1,1,0,0,0,0,0,33.43 - 34.18,-0.9
5773,1,0,0,0,1,0,0,33.43 - 34.18,69.08 - 69.98
5777,1,1,0,0,0,0,0,33.43 - 34.18,72.68 - 73.58
5778,1,0,0,0,1,0,0,33.43 - 34.18,73.58 - 74.47
5779,1,0,1,0,0,0,0,33.43 - 34.18,74.47 - 75.37
5780,1,0,1,0,0,0,0,33.43 - 34.18,75.37 - 76.27
5802,1,0,0,0,1,0,0,33.43 - 34.18,95.14 - 96.03
5806,1,0,0,0,1,0,0,33.43 - 34.18,98.73 - 99.63
5807,1,0,0,0,1,0,0,33.43 - 34.18,99.63 - 100.53
5809,1,0,0,0,1,0,0,33.43 - 34.18,101.42 - 102.32
5810,5,0.4,0.2,0,0.4,0,0,33.43 - 34.18,102.32 - 103.22
5811,7,0.142857142857143,0.142857142857143,0,0.428571428571429,0.142857142857143,0.142857142857143,33.43 - 34.18,103.22 - 104.12
5812,13,0.153846153846154,0.384615384615385,0,0.384615384615385,0.0769230769230769,0,33.43 - 34.18,104.12 - 105.02
5813,4,0.25,0,0,0.25,0.5,0,33.43 - 34.18,105.02 - 105.92
5814,15,0.2,0.2,0,0.266666666666667,0.333333333333333,0,33.43 - 34.18,105.92 - 106.81
5815,22,0.227272727272727,0.272727272727273,0.0454545454545455,0.227272727272727,0.227272727272727,0,33.43 - 34.18,106.81 - 107.71
5816,10,0.4,0.3,0,0.1,0.2,0,33.43 - 34.18,107.71 - 108.61
5817,8,0.375,0.25,0,0.25,0.125,0,33.43 - 34.18,108.61 - 109.51
5818,13,0.230769230769231,0.230769230769231,0,0.153846153846154,0.384615384615385,0,33.43 - 34.18,109.51 - 110.41
5819,12,0.25,0.166666666666667,0,0.0833333333333333,0.333333333333333,0.166666666666667,33.43 - 34.18,110.41 - 111.31
5820,11,0.181818181818182,0.181818181818182,0,0,0.545454545454545,0.0909090909090909,33.43 - 34.18,111.31 - 112.2
5821,6,0.166666666666667,0,0,0,0.666666666666667,0.166666666666667,33.43 - 34.18,112.2 - 113.1
5842,1,0,0,0,0,1,0,33.43 - 34.18,131.07 - 131.97
5843,2,0,0,0,0,0.5,0.5,33.43 - 34.18,131.97 - 132.87
5844,4,0.25,0,0,0,0.5,0.25,33.43 - 34.18,132.87 - 133.76
5845,5,0.2,0.2,0,0,0.4,0.2,33.43 - 34.18,133.76 - 134.66
5846,1,0,1,0,0,0,0,33.43 - 34.18,134.66 - 135.56
5847,1,1,0,0,0,0,0,33.43 - 34.18,135.56 - 136.46
5960,1,0,0,1,0,0,0,34.18 - 34.92,-0.9
5961,1,1,0,0,0,0,0,34.18 - 34.92,-0.9
5985,1,0,0,1,0,0,0,34.18 - 34.92,-0.9
5986,1,0,0,1,0,0,0,34.18 - 34.92,-0.9
5993,1,0,1,0,0,0,0,34.18 - 34.92,-0.89
5994,1,0,1,0,0,0,0,34.18 - 34.92,-0.9
5997,1,0,0,1,0,0,0,34.18 - 34.92,-0.9
6000,1,0,0,1,0,0,0,34.18 - 34.92,-0.9
6169,1,0,0,0,1,0,0,34.18 - 34.92,71.78 - 72.68
6170,1,0,0,0,1,0,0,34.18 - 34.92,72.68 - 73.58
6172,1,0,0,0,1,0,0,34.18 - 34.92,74.47 - 75.37
6198,1,0,0,0,1,0,0,34.18 - 34.92,97.83 - 98.73
6200,3,0,0,0,1,0,0,34.18 - 34.92,99.63 - 100.53
6202,1,0,0,0,1,0,0,34.18 - 34.92,101.42 - 102.32
6203,4,0.25,0,0,0.5,0,0.25,34.18 - 34.92,102.32 - 103.22
6204,16,0.1875,0.25,0.0625,0.375,0.125,0,34.18 - 34.92,103.22 - 104.12
6205,7,0.285714285714286,0.285714285714286,0,0.428571428571429,0,0,34.18 - 34.92,104.12 - 105.02
6206,11,0.272727272727273,0.272727272727273,0,0.181818181818182,0.272727272727273,0,34.18 - 34.92,105.02 - 105.92
6207,1,0,0,0,0,1,0,34.18 - 34.92,105.92 - 106.81
6208,5,0.6,0,0,0,0.4,0,34.18 - 34.92,106.81 - 107.71
6209,19,0.210526315789474,0.210526315789474,0,0.263157894736842,0.263157894736842,0.0526315789473684,34.18 - 34.92,107.71 - 108.61
6210,9,0.333333333333333,0.222222222222222,0.111111111111111,0,0.222222222222222,0.111111111111111,34.18 - 34.92,108.61 - 109.51
6211,13,0.307692307692308,0.307692307692308,0,0.153846153846154,0.230769230769231,0,34.18 - 34.92,109.51 - 110.41
6212,12,0.416666666666667,0.166666666666667,0,0,0.416666666666667,0,34.18 - 34.92,110.41 - 111.31
6213,4,0.25,0,0,0,0.75,0,34.18 - 34.92,111.31 - 112.2
6214,3,0,0,0,0,1,0,34.18 - 34.92,112.2 - 113.1
6215,1,0,0,0,0,1,0,34.18 - 34.92,113.1 - 114
6217,1,0,0,0,0,1,0,34.18 - 34.92,114.9 - 115.8
6219,3,0.333333333333333,0,0,0,0.666666666666667,0,34.18 - 34.92,116.7 - 117.59
6220,1,0,0,0,0,1,0,34.18 - 34.92,117.59 - 118.49
6222,2,0.5,0,0,0,0.5,0,34.18 - 34.92,119.39 - 120.29
6229,1,0,0,0,0,1,0,34.18 - 34.92,125.68 - 126.58
6230,2,0.5,0,0,0,0.5,0,34.18 - 34.92,126.58 - 127.48
6231,1,0,0,0,0,1,0,34.18 - 34.92,127.48 - 128.37
6233,1,0,0,0,0,1,0,34.18 - 34.92,129.27 - 130.17
6235,1,0,0,0,0,1,0,34.18 - 34.92,131.07 - 131.97
6236,3,0,0,0,0,0.666666666666667,0.333333333333333,34.18 - 34.92,131.97 - 132.87
6237,1,0,0,0,0,1,0,34.18 - 34.92,132.87 - 133.76
6238,2,0,0,0,0,1,0,34.18 - 34.92,133.76 - 134.66
6239,2,0,0.5,0,0,0.5,0,34.18 - 34.92,134.66 - 135.56
6240,3,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,34.18 - 34.92,135.56 - 136.46
6242,1,0,0,0,0,1,0,34.18 - 34.92,137.36 - 138.26
6243,1,1,0,0,0,0,0,34.18 - 34.92,138.26 - 139.15
6385,1,0,1,0,0,0,0,34.92 - 35.65,-0.9
6386,1,0,0,1,0,0,0,34.92 - 35.65,-0.89
6387,2,0,0.5,0.5,0,0,0,34.92 - 35.65,-0.9
6388,1,0,0,1,0,0,0,34.92 - 35.65,-0.9
6389,3,0,0.333333333333333,0.666666666666667,0,0,0,34.92 - 35.65,-0.9
6390,2,0,0.5,0.5,0,0,0,34.92 - 35.65,-0.9
6391,1,1,0,0,0,0,0,34.92 - 35.65,-0.9
6393,1,0,0,1,0,0,0,34.92 - 35.65,-0.9
6394,1,0,0,1,0,0,0,34.92 - 35.65,-0.9
6395,1,0,0,1,0,0,0,34.92 - 35.65,-0.9
6396,1,0,0,1,0,0,0,34.92 - 35.65,-0.9
6567,1,0,0,0,1,0,0,34.92 - 35.65,76.27 - 77.17
6593,2,0,0,0,1,0,0,34.92 - 35.65,99.63 - 100.53
6594,1,0,0,0,1,0,0,34.92 - 35.65,100.53 - 101.42
6595,3,0,0,0,1,0,0,34.92 - 35.65,101.42 - 102.32
6596,6,0.333333333333333,0,0,0.666666666666667,0,0,34.92 - 35.65,102.32 - 103.22
6597,6,0.166666666666667,0,0,0.5,0,0.333333333333333,34.92 - 35.65,103.22 - 104.12
6598,1,1,0,0,0,0,0,34.92 - 35.65,104.12 - 105.02
6599,2,0,0,0,0.5,0,0.5,34.92 - 35.65,105.02 - 105.92
6600,9,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.444444444444444,0,34.92 - 35.65,105.92 - 106.81
6601,2,1,0,0,0,0,0,34.92 - 35.65,106.81 - 107.71
6602,1,0,0,0,0,1,0,34.92 - 35.65,107.71 - 108.61
6605,3,0.333333333333333,0,0,0,0.666666666666667,0,34.92 - 35.65,110.41 - 111.31
6606,7,0,0.285714285714286,0,0.285714285714286,0.428571428571429,0,34.92 - 35.65,111.31 - 112.2
6607,7,0.142857142857143,0,0,0,0.714285714285714,0.142857142857143,34.92 - 35.65,112.2 - 113.1
6608,8,0.25,0,0,0,0.75,0,34.92 - 35.65,113.1 - 114
6609,1,0,0,0,0,1,0,34.92 - 35.65,114 - 114.9
6610,1,1,0,0,0,0,0,34.92 - 35.65,114.9 - 115.8
6612,2,0.5,0,0.5,0,0,0,34.92 - 35.65,116.7 - 117.59
6613,3,0.333333333333333,0,0,0,0.666666666666667,0,34.92 - 35.65,117.59 - 118.49
6614,2,1,0,0,0,0,0,34.92 - 35.65,118.49 - 119.39
6623,3,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,34.92 - 35.65,126.58 - 127.48
6624,5,0.2,0,0.2,0,0.6,0,34.92 - 35.65,127.48 - 128.37
6625,5,0.2,0,0,0.2,0.6,0,34.92 - 35.65,128.37 - 129.27
6630,2,0.5,0,0,0,0.5,0,34.92 - 35.65,132.87 - 133.76
6631,5,0.2,0,0.2,0.2,0.4,0,34.92 - 35.65,133.76 - 134.66
6632,2,0,0,0,0,1,0,34.92 - 35.65,134.66 - 135.56
6633,2,0.5,0,0,0,0.5,0,34.92 - 35.65,135.56 - 136.46
6635,4,0.25,0.25,0,0.25,0,0.25,34.92 - 35.65,137.36 - 138.26
6636,3,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,34.92 - 35.65,138.26 - 139.15
6637,2,0.5,0,0,0.5,0,0,34.92 - 35.65,139.15 - 140.05
6638,1,1,0,0,0,0,0,34.92 - 35.65,140.05 - 140.95
6774,1,0,0,1,0,0,0,35.65 - 36.38,-0.9
6779,1,0,0,1,0,0,0,35.65 - 36.38,-0.89
6780,2,0,0.5,0.5,0,0,0,35.65 - 36.38,-0.9
6782,2,0,0,1,0,0,0,35.65 - 36.38,-0.9
6783,2,0,0,1,0,0,0,35.65 - 36.38,-0.9
6784,3,0.333333333333333,0,0.666666666666667,0,0,0,35.65 - 36.38,-0.9
6785,1,0,0,1,0,0,0,35.65 - 36.38,-0.89
6786,2,0.5,0,0.5,0,0,0,35.65 - 36.38,-0.9
6788,1,0,0,1,0,0,0,35.65 - 36.38,-0.9
6789,1,0,0,1,0,0,0,35.65 - 36.38,-0.9
6790,1,0,0,1,0,0,0,35.65 - 36.38,-0.9
6933,1,0,0,0,1,0,0,35.65 - 36.38,52.02 - 52.92
6955,1,0,0,0,1,0,0,35.65 - 36.38,71.78 - 72.68
6987,2,0,0,0,1,0,0,35.65 - 36.38,100.53 - 101.42
6988,3,0,0,0,1,0,0,35.65 - 36.38,101.42 - 102.32
6989,2,0,0,0,1,0,0,35.65 - 36.38,102.32 - 103.22
6990,7,0.142857142857143,0,0,0.714285714285714,0.142857142857143,0,35.65 - 36.38,103.22 - 104.12
6991,6,0.166666666666667,0.666666666666667,0,0.166666666666667,0,0,35.65 - 36.38,104.12 - 105.02
6992,5,0.2,0.2,0.2,0,0.2,0.2,35.65 - 36.38,105.02 - 105.92
6993,1,0,0,0,0,1,0,35.65 - 36.38,105.92 - 106.81
6994,3,0,0,0,0.333333333333333,0.666666666666667,0,35.65 - 36.38,106.81 - 107.71
6995,1,0,0,0,0,1,0,35.65 - 36.38,107.71 - 108.61
6998,1,0,0,0,0,1,0,35.65 - 36.38,110.41 - 111.31
6999,6,0.166666666666667,0.333333333333333,0.166666666666667,0,0.333333333333333,0,35.65 - 36.38,111.31 - 112.2
7000,3,0,0,0,0,1,0,35.65 - 36.38,112.2 - 113.1
7001,5,0,0,0,0,1,0,35.65 - 36.38,113.1 - 114
7002,2,0,0,0,0,1,0,35.65 - 36.38,114 - 114.9
7004,1,0,0,1,0,0,0,35.65 - 36.38,115.8 - 116.7
7005,5,0.4,0,0.2,0,0.4,0,35.65 - 36.38,116.7 - 117.59
7006,2,0.5,0,0,0,0.5,0,35.65 - 36.38,117.59 - 118.49
7007,2,1,0,0,0,0,0,35.65 - 36.38,118.49 - 119.39
7009,3,0.666666666666667,0,0,0,0.333333333333333,0,35.65 - 36.38,120.29 - 121.19
7016,2,0,0,0,0,0.5,0.5,35.65 - 36.38,126.58 - 127.48
7017,5,0.2,0,0.2,0,0.6,0,35.65 - 36.38,127.48 - 128.37
7018,4,0,0,0,0.25,0.75,0,35.65 - 36.38,128.37 - 129.27
7023,1,0,0,0,0,1,0,35.65 - 36.38,132.87 - 133.76
7026,1,1,0,0,0,0,0,35.65 - 36.38,135.56 - 136.46
7027,1,1,0,0,0,0,0,35.65 - 36.38,136.46 - 137.36
7028,6,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,35.65 - 36.38,137.36 - 138.26
7029,4,0.25,0.25,0,0.25,0,0.25,35.65 - 36.38,138.26 - 139.15
7030,1,1,0,0,0,0,0,35.65 - 36.38,139.15 - 140.05
7135,1,1,0,0,0,0,0,36.38 - 37.1,-0.9
7136,1,1,0,0,0,0,0,36.38 - 37.1,-0.9
7167,1,0,0,1,0,0,0,36.38 - 37.1,-0.9
7168,1,0,0,1,0,0,0,36.38 - 37.1,-0.9
7170,1,0,0,1,0,0,0,36.38 - 37.1,-0.9
7171,1,0,0,1,0,0,0,36.38 - 37.1,-0.9
7173,2,0,0.5,0.5,0,0,0,36.38 - 37.1,-0.9
7174,2,0,0.5,0.5,0,0,0,36.38 - 37.1,-0.9
7175,1,1,0,0,0,0,0,36.38 - 37.1,-0.9
7176,2,0,0,1,0,0,0,36.38 - 37.1,-0.9
7177,3,0,0.333333333333333,0.666666666666667,0,0,0,36.38 - 37.1,-0.9
7178,2,0,0,1,0,0,0,36.38 - 37.1,-0.89
7181,1,0,0,1,0,0,0,36.38 - 37.1,-0.9
7182,1,0,0,1,0,0,0,36.38 - 37.1,-0.9
7183,1,0,0,1,0,0,0,36.38 - 37.1,-0.9
7380,3,0,0,0,1,0,0,36.38 - 37.1,100.53 - 101.42
7381,3,0,0,0,1,0,0,36.38 - 37.1,101.42 - 102.32
7382,6,0.333333333333333,0,0.166666666666667,0.5,0,0,36.38 - 37.1,102.32 - 103.22
7383,5,0.4,0,0,0.4,0.2,0,36.38 - 37.1,103.22 - 104.12
7384,3,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,36.38 - 37.1,104.12 - 105.02
7385,1,0,0,0,1,0,0,36.38 - 37.1,105.02 - 105.92
7387,1,0,0,0,0,1,0,36.38 - 37.1,106.81 - 107.71
7388,1,0,0,0,0,1,0,36.38 - 37.1,107.71 - 108.61
7389,1,0,0,0,0,0,1,36.38 - 37.1,108.61 - 109.51
7390,1,0,0,0,0,1,0,36.38 - 37.1,109.51 - 110.41
7391,3,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,36.38 - 37.1,110.41 - 111.31
7392,1,0,0,0,0,1,0,36.38 - 37.1,111.31 - 112.2
7393,5,0.2,0,0,0.2,0.6,0,36.38 - 37.1,112.2 - 113.1
7394,1,0,0,0,0,1,0,36.38 - 37.1,113.1 - 114
7395,2,0,0,0,0,1,0,36.38 - 37.1,114 - 114.9
7396,1,0,0,0,0,0,1,36.38 - 37.1,114.9 - 115.8
7397,1,0,0,1,0,0,0,36.38 - 37.1,115.8 - 116.7
7398,2,0.5,0,0,0,0.5,0,36.38 - 37.1,116.7 - 117.59
7399,1,0,0,0,0,1,0,36.38 - 37.1,117.59 - 118.49
7401,4,0.5,0,0.25,0,0.25,0,36.38 - 37.1,119.39 - 120.29
7402,1,1,0,0,0,0,0,36.38 - 37.1,120.29 - 121.19
7408,1,0,0,1,0,0,0,36.38 - 37.1,125.68 - 126.58
7409,1,0,0,1,0,0,0,36.38 - 37.1,126.58 - 127.48
7410,7,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0,36.38 - 37.1,127.48 - 128.37
7411,9,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.333333333333333,0.111111111111111,36.38 - 37.1,128.37 - 129.27
7412,3,0,0,0,0,1,0,36.38 - 37.1,129.27 - 130.17
7420,1,1,0,0,0,0,0,36.38 - 37.1,136.46 - 137.36
7421,5,0.4,0.2,0,0.2,0,0.2,36.38 - 37.1,137.36 - 138.26
7422,5,0.4,0.2,0,0.2,0,0.2,36.38 - 37.1,138.26 - 139.15
7423,5,0.4,0.2,0.2,0.2,0,0,36.38 - 37.1,139.15 - 140.05
7424,2,0.5,0,0,0,0,0.5,36.38 - 37.1,140.05 - 140.95
7527,1,1,0,0,0,0,0,37.1 - 37.81,-0.9
7528,1,1,0,0,0,0,0,37.1 - 37.81,-0.9
7529,1,1,0,0,0,0,0,37.1 - 37.81,-0.9
7541,1,0,0,1,0,0,0,37.1 - 37.81,-0.9
7551,1,0,0,1,0,0,0,37.1 - 37.81,-0.9
7560,1,0,0,1,0,0,0,37.1 - 37.81,-0.9
7566,1,0,0,1,0,0,0,37.1 - 37.81,-0.9
7567,2,0,0.5,0.5,0,0,0,37.1 - 37.81,-0.9
7569,1,0,0,1,0,0,0,37.1 - 37.81,-0.9
7570,3,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,37.1 - 37.81,-0.9
7571,3,0.333333333333333,0,0.666666666666667,0,0,0,37.1 - 37.81,-0.89
7572,3,0.333333333333333,0,0.666666666666667,0,0,0,37.1 - 37.81,-0.9
7574,1,0,0,1,0,0,0,37.1 - 37.81,-0.9
7575,1,0,0,1,0,0,0,37.1 - 37.81,-0.9
7744,1,0,0,0,1,0,0,37.1 - 37.81,74.47 - 75.37
7772,1,0,0,0,1,0,0,37.1 - 37.81,99.63 - 100.53
7774,4,0.25,0,0,0.75,0,0,37.1 - 37.81,101.42 - 102.32
7775,2,0,0,0,0.5,0,0.5,37.1 - 37.81,102.32 - 103.22
7776,1,0,0,0,1,0,0,37.1 - 37.81,103.22 - 104.12
7780,1,0,0,0,0,1,0,37.1 - 37.81,106.81 - 107.71
7782,1,0,0,0,0,0,1,37.1 - 37.81,108.61 - 109.51
7783,2,0,0,0,0,1,0,37.1 - 37.81,109.51 - 110.41
7784,2,0,0,0,0,0.5,0.5,37.1 - 37.81,110.41 - 111.31
7785,1,1,0,0,0,0,0,37.1 - 37.81,111.31 - 112.2
7787,2,0,0,0,0,1,0,37.1 - 37.81,113.1 - 114
7788,5,0.2,0,0,0,0.8,0,37.1 - 37.81,114 - 114.9
7792,1,0,0,1,0,0,0,37.1 - 37.81,117.59 - 118.49
7795,2,0.5,0,0,0,0.5,0,37.1 - 37.81,120.29 - 121.19
7796,1,1,0,0,0,0,0,37.1 - 37.81,121.19 - 122.09
7797,1,1,0,0,0,0,0,37.1 - 37.81,122.09 - 122.98
7801,1,0,0,1,0,0,0,37.1 - 37.81,125.68 - 126.58
7802,1,0,0,1,0,0,0,37.1 - 37.81,126.58 - 127.48
7803,6,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0,37.1 - 37.81,127.48 - 128.37
7804,10,0.3,0.1,0.1,0.1,0.3,0.1,37.1 - 37.81,128.37 - 129.27
7806,2,0,0,0,0.5,0.5,0,37.1 - 37.81,130.17 - 131.07
7816,3,0.666666666666667,0,0,0.333333333333333,0,0,37.1 - 37.81,139.15 - 140.05
7817,5,0.4,0.2,0,0.2,0,0.2,37.1 - 37.81,140.05 - 140.95
7920,2,0.5,0,0.5,0,0,0,37.81 - 38.52,-0.9
7921,1,1,0,0,0,0,0,37.81 - 38.52,-0.9
7947,1,0,0,1,0,0,0,37.81 - 38.52,-0.9
7949,1,0,0,1,0,0,0,37.81 - 38.52,-0.9
7953,1,0,0,1,0,0,0,37.81 - 38.52,-0.9
7957,2,0,0,1,0,0,0,37.81 - 38.52,-0.9
7962,1,0,0,1,0,0,0,37.81 - 38.52,-0.9
7963,1,0,1,0,0,0,0,37.81 - 38.52,-0.9
7964,3,0,0.333333333333333,0.666666666666667,0,0,0,37.81 - 38.52,-0.89
7965,3,0.333333333333333,0,0.666666666666667,0,0,0,37.81 - 38.52,-0.9
7966,3,0.333333333333333,0,0.666666666666667,0,0,0,37.81 - 38.52,-0.9
7967,2,0,0,1,0,0,0,37.81 - 38.52,-0.9
7969,2,0,0,1,0,0,0,37.81 - 38.52,-0.9
7970,2,0,0,1,0,0,0,37.81 - 38.52,-0.89
8165,1,0,0,0,1,0,0,37.81 - 38.52,99.63 - 100.53
8168,2,0,0,0,0.5,0.5,0,37.81 - 38.52,102.32 - 103.22
8177,7,0.142857142857143,0.142857142857143,0,0.142857142857143,0.428571428571429,0.142857142857143,37.81 - 38.52,110.41 - 111.31
8178,2,0,0,0,1,0,0,37.81 - 38.52,111.31 - 112.2
8181,4,0,0,0,0.25,0.75,0,37.81 - 38.52,114 - 114.9
8188,2,0.5,0,0,0,0.5,0,37.81 - 38.52,120.29 - 121.19
8194,1,0,0,1,0,0,0,37.81 - 38.52,125.68 - 126.58
8195,6,0.166666666666667,0,0.166666666666667,0.166666666666667,0.5,0,37.81 - 38.52,126.58 - 127.48
8196,7,0.285714285714286,0,0.142857142857143,0.142857142857143,0.428571428571429,0,37.81 - 38.52,127.48 - 128.37
8197,5,0.6,0,0,0.2,0.2,0,37.81 - 38.52,128.37 - 129.27
8209,4,0.5,0.25,0,0.25,0,0,37.81 - 38.52,139.15 - 140.05
8210,5,0.4,0.2,0.2,0.2,0,0,37.81 - 38.52,140.05 - 140.95
8211,1,0,0,1,0,0,0,37.81 - 38.52,140.95 - 141.85
8310,1,0,0,1,0,0,0,38.52 - 39.22,-0.89
8312,1,1,0,0,0,0,0,38.52 - 39.22,-0.9
8313,2,0.5,0,0.5,0,0,0,38.52 - 39.22,-0.9
8344,1,0,0,1,0,0,0,38.52 - 39.22,-0.9
8349,1,0,0,1,0,0,0,38.52 - 39.22,-0.9
8350,2,0,0,1,0,0,0,38.52 - 39.22,-0.9
8351,2,0,0,1,0,0,0,38.52 - 39.22,-0.89
8352,1,0,0,1,0,0,0,38.52 - 39.22,-0.9
